w,age,a,z
2065.885017227094,23,59.599998,-.73121542
5271.994127155539,23,1.2,-.09042187
3330.855146917285,23,0,-.26121181
1623.18328997601,23,1.025,.019947337
5190.174809916314,23,0,.18373208
4321.685863246943,23,0,-.18998428
1687.538582294775,23,2.3,.47141415
4262.423667528123,23,0,-.7935192
3335.402670357787,23,0,.0014105315
2448.907080147039,23,10.55,.62129313
6545.795772556959,23,0,-1.2761741
2124.818816524195,23,59.599998,-.72053427
1656.406527620598,23,9.3000002,.53241831
2515.140452025537,23,0,.1347001
7785.486827791996,23,0,.21704225
2975.94956710366,23,1.92,-.12130399
3440.957043001879,23,1.72,.18962865
4279.830165460768,23,59.599998,.7263065
3806.557086909747,23,6,-.8050136
5723.581623894343,23,59.599998,.54072958
2941.374106593716,23,1.92,-.088302329
5595.607118662612,23,0,.029402303
3478.271526162315,23,0,-.1853077
5091.145182465455,23,0,-.18998428
7142.578039108032,23,7.9000001,1.0672331
3563.237247286949,23,59.599998,-1.3139144
5169.951054477978,23,0,.10664205
3227.774796305084,23,0,-.77933472
1846.282170450102,23,0,-.22496386
4661.70341481927,23,1.051,.29840404
1868.719215155,23,0,-.19233079
5165.911225655591,23,0,-.027387096
4747.684754477742,23,0,.54822594
2454.735755193273,23,10.55,.66210133
5194.192964065769,23,1.6799999,.1347001
4504.349768261767,23,0,-.64756531
6980.866357397995,23,0,-.64263934
7620.710473062547,23,0,-.64263934
5612.686698746506,23,2.4100001,.54035336
6667.315987191514,23,10.43,.56599098
4725.781032604499,23,12.42,.90419108
3422.42765000981,23,20,.51133257
1726.657179724971,23,0,-.22496386
3215.105077892264,23,0,-.13304277
6156.107124766549,23,2.5,.56378752
5224.43321200645,23,0,.1347001
7465.672659437637,23,0,.64326459
4643.915221148959,23,0,-.26121181
940.9857907235173,23,3.2850001,.26724273
5136.551519683899,23,1.4,-.25452274
4078.25030664738,23,0,-.7935192
8032.839758876858,23,0,-1.2510298
6085.437308077491,23,0,-1.3139144
5996.20280189929,23,0,-1.2761741
6406.673319312151,23,0,-1.2442807
3064.010309188886,23,0,-1.3139144
1739.788170145388,23,2.3,.47141415
2872.417413889635,23,1.4400001,-.26373166
6282.444611420897,23,10.43,.56599098
3045.874076680058,23,59.599998,.39736825
3320.952782628412,23,11,-1.3139144
1692.493941629035,23,5.2600002,-.0031158454
4224.391636322904,23,0,-.7935192
2966.378041800844,23,0,-1.3139144
8274.492868740532,23,6.8249998,.54035336
3953.059062848949,23,0,-.7935192
4132.31447159047,23,1.363,1.0672331
5114.014587327286,23,2.3,-.22173305
5160.286346060332,23,2.3,-.22173305
3487.444450965211,23,2.29,-.59116167
3174.720155917154,23,4.895,1.0672331
5357.388235061111,23,2.3,-.25452274
3550.811618560239,23,2.29,-.55788273
3558.831178519117,23,2.29,-.59116167
1461.371222953769,23,0,.42181736
1653.885426531816,23,1.025,-.012884569
6750.176275971306,23,0,.26029497
5547.800335275205,23,1.6799999,.1019855
3639.734144168904,23,2.29,-.65998787
3136.097688919316,23,0,.32115394
8722.523623187517,23,0,-.66374487
2169.361814491599,23,0,-1.3139144
2986.078445401094,23,1.92,-.057723235
4214.252863993574,23,0,-.7935192
4408.937134739396,23,0,-.64756531
5012.122692229005,23,1.28,.051121999
2751.865839771998,23,40.553001,.69455773
3133.684873404565,23,0,-.13304277
916.0391372515404,23,5.8800001,.21548085
6742.702726941714,23,2.5,.59634024
8463.234083080311,23,59.599998,-.040756416
913.2069052905443,23,5.8800001,.31739789
4070.360108959464,23,0,-.62076706
6955.212447268452,23,0,-.028716041
9193.534252948924,23,59.599998,-.55788273
5102.998404376263,23,1.28,.2657581
4809.536623685485,23,0,-1.3139144
9557.574243910089,23,59.599998,-.59116167
1550.993947553895,23,0,-.13378115
2983.852600774523,23,0,-1.3139144
3052.418091042557,23,0,-1.3139144
1412.029333866905,23,15,-.18686409
8383.693361384934,23,0,.90445262
7665.292426041965,23,0,.42012101
2828.028304339679,23,59.599998,.66043383
5135.569320148114,23,0,.21652202
5493.534808066564,23,2.4100001,.54035336
6860.810991848282,23,1.2,-.84631747
2846.898040389842,23,0,-1.2901603
4717.576310380146,23,21,-.018134071
9784.571392896707,23,59.599998,.4205454
5666.480506968208,23,1.23,-.22173305
3122.683636448821,23,3.3,.60484487
6630.71789418933,23,10.43,.53355581
7716.546743531832,23,0,.076577947
4330.371280326236,23,0,-.088302329
4784.257662387462,23,0,-.29361004
3609.660444287921,23,1.72,.19549064
2368.206623257819,23,0,.46168977
2848.002500307091,23,59.599998,.76221639
4825.649068620354,23,12.42,.90419108
4231.299057352409,23,0,-.65624493
7215.758830134566,23,0,-.61000794
6989.790772964546,23,0,-.028716041
4600.964722727233,23,1.08,-.21610375
2507.189156523418,23,0,.083733603
1623.511690619882,23,9.3000002,.56525713
4388.387217898531,23,0,-.23799343
4181.452775662349,23,0,-.7935192
1538.167447931469,23,0,-1.3139144
8047.346117016746,23,0,-.69691128
2533.608038267044,23,0,-.027387096
3651.016412656899,23,59.599998,-1.3139144
11693.00342390023,23,0,.39562994
4761.812585499518,23,0,-1.3139144
3384.338257234507,23,20,.49295479
5554.419645498107,23,51.299999,.74396211
5597.283120328167,23,59.599998,.54072958
1526.737727361569,23,0,.56194764
3370.010049890972,23,0,.0014105315
2719.389761395647,23,0,-1.3139144
3273.214783823629,23,0,-.77933472
3309.135157617835,23,11,.77062231
4527.545150137098,23,0,-.65251583
3015.312575430622,23,1.4400001,-.23064347
5211.001178321902,23,0,-.18998428
2925.218393889592,23,7,.0014105315
6276.199480622969,23,2.5,.56378752
6223.279495020011,23,2.5,.56378752
6995.041132678255,23,0,.0039878362
4759.890375070515,23,21,-.59936327
