w,age,z,a
7103.090928453582,24,.092755079,0
7528.158019437662,32,.016189195,0
2098.771887578591,23,-.2296688,0
3397.30540374299,24,-.54290175,0
3404.694359811509,25,-.42685196,0
8341.997370253224,32,-.24922065,0
8785.557308991614,36,-.74516833,0
2684.337100220675,41,-.72936982,0
6570.102338816312,34,.0065065981,0
5745.277597532877,36,.11181119,0
5132.672431842861,32,-.32438004,1.1865287
8573.039037583141,33,-.26866192,.41203031
9473.284676472986,45,-.34000042,1.1296329
12096.13686267293,47,-.42885807,0
13236.04471014145,47,-.24526818,2.3146784
8424.819913382536,23,.13327684,0
10388.41068057154,24,-.36892346,0
8183.510712781098,25,-.5446831,0
21242.70250682912,29,.97458506,8.2768612
6783.760360525262,32,-.21109019,.4202289
5766.778788759886,28,-.064407803,0
7236.363514046955,23,-.25807738,0
5212.276546330801,31,-.43568319,0
7893.01451805822,29,-.34850442,0
9718.17187745431,31,.18099003,0
8090.321148510789,44,.18767221,0
6468.270214404,23,.64481318,0
4878.644929722482,26,.45728385,.81161857
7428.757090875527,27,.42505211,.58708447
4966.613445763146,25,.017597785,.61077386
5117.437054000519,44,-.42390734,0
8321.294123165182,45,.80607814,.6179837
10393.63332886612,47,-1.1563686,0
6702.517947243484,24,-.32918933,0
6809.997560327427,26,.14129488,0
7205.836574068463,42,.63483459,8.0959978
7776.676270924075,44,-.740215,0
4966.613445763147,24,.094996847,0
13222.16878034075,23,.18834351,0
7728.3106578703,35,.46619949,0
5383.535565327801,23,-.58412993,0
9498.456789801457,31,.73313874,2.117624
1666.432624112268,35,-.22421518,0
1743.902277290988,40,.012828121,1.7509538
4304.433000137952,32,.41568676,5.268723
4970.642309291717,43,.1095047,7.2718554
2273.029848945635,26,1.132044,0
3985.221285810072,44,.15554954,4.7119198
3358.086914156308,28,-1.1729864,0
4099.557597486128,30,-.51814306,.20599456
5326.01078281324,29,-.2689288,0
4338.184538226221,31,-.69092631,0
7091.310342330247,32,.47962758,0
6869.633489507657,33,.35802859,0
3305.74332997669,29,-.48331738,0
6869.633489507655,32,.41568676,0
5269.476545606384,26,-.31871474,0
7878.019943259114,27,-.42738682,0
9001.135954308666,28,-.47160214,.23606977
10100.14072920192,29,-.20363738,.28839239
8916.279430268474,47,-.6352697,8.3304205
4607.563286499526,25,.30709589,1.0093733
7756.721210874151,29,.33170974,0
5650.914730128065,24,.46132246,.25914115
7642.426914605287,25,.37850952,0
10474.11975019337,26,.59508628,1.8448873
4902.006004934527,39,.7431035,4.8874269
8030.557103114821,42,-.33391953,5.8115187
11708.58354439599,40,-.043642741,0
9905.42777547363,30,-.15755589,0
5326.010782813241,27,-.20811626,0
11360.32390622118,29,.12163452,0
10244.09810433156,29,.44222686,.57266486
5276.70048077211,26,-.24043168,0
5418.335703455883,28,-.22065352,0
1614.235468290955,33,.062082436,0
857.3523517768843,23,.03644903,5.0592265
4122.845229386158,23,-.14022513,0
744.3388611615859,26,.44751906,0
7555.833776375475,29,-.52009904,0
7279.118673407869,30,-.29315534,0
2143.069354201342,23,-1.0850645,6.6907034
2992.257203365057,25,-.70802909,2.424556
4048.631221213372,26,.050640475,2.1954901
6431.156860309696,24,-.79071265,1.1082507
1824.412351331379,28,.58103758,36.16317
1963.374908482921,45,-.61761224,.34607086
2527.640955039431,46,-.32887709,0
3448.36726435827,47,-.50613856,.3637864
1520.141946744171,29,.2458224,0
3578.979914523228,25,.14836468,0
16455.85138147398,31,-.085997865,0
11001.91122799301,32,-.11563522,2.0838411
5326.01078281324,28,-.3572776,.2084665
7072.461628548433,32,-.49881908,0
11853.25827048745,34,.33750176,.59738421
5162.094818071173,40,.089472227,4.9533453
2858.527601056445,23,-.24141213,.28839239
4091.374381856021,24,-.11138836,.20805451
2260.539258258351,24,-.089886136,0
2004.954331080528,32,.018999597,0
2168.088948768793,43,.020414583,1.2359674
3081.95290744255,44,-.19552986,1.9075097
3661.824847295843,45,.11010037,2.8620884
5031.263693960843,46,.11186068,0
2350.693233405511,26,-.64880645,0
2906.586086672438,27,-.60886747,0
3677.945316700375,28,-.6709348,0
4385.97235294031,29,-.72034049,0
1902.646691200904,27,-.033331569,0
2706.480338892104,28,-.1642857,0
3225.002397504256,47,-.26044086,15.635811
2816.545202604913,27,-.52060521,5.3797541
2606.564538510953,45,-.005580809,1.0633439
2803.371509864981,46,.40334547,8.1615047
4000.799664745557,47,-.31645036,1.8539511
3815.234934441213,23,-.028977081,.20187467
2914.700796988684,38,-.35829067,0
3914.772927467777,40,.15190272,5.0880656
5947.783507836843,44,-.61581022,6.7731013
8116.45881693142,45,-.40484932,5.6154118
8776.4117547598,35,.21754839,5.9738421
8470.506808567978,40,.19896428,0
9748.998522510044,41,-.49022636,0
5290.857793052583,26,-.34128892,0
6111.606122725279,25,.015097391,0
9010.543901812109,34,-.3987779,0
9427.488417889776,35,.059534501,0
5382.573346361522,29,-.6650666,0
9185.434480851267,30,.20797078,0
9553.467526139621,31,-.2514137,0
5326.01078281324,28,-.056850176,0
7756.721210874151,29,.13112152,0
9048.860024712094,31,-.2514137,0
9429.925462003812,27,.80228764,4.8894868
11197.49316489545,28,.55697727,6.2305117
4705.045795681928,36,.1466358,4.5837908
6406.497523891456,38,-.68351388,7.0038562
6928.609847427318,40,-.088869639,3.1344132
4956.409986942151,24,-.034287293,0
9309.68965512988,26,.052437939,0
8091.125607053992,27,-.15521881,.25666922
7666.662593879397,26,.075528011,0
11187.89599019854,23,-.32093009,0
14288.33564194898,24,-.31113818,0
18672.85178845967,25,-.4088327,0
5280.318745617637,32,-.38950098,0
2012.685929105307,26,-.70566785,0
2857.774837329731,27,-.67505151,0
1188.849602604479,27,-.1505124,.54382563
8395.424244246251,29,-.5364877,.25955313
8982.236968147199,30,-.42280617,0
11283.4016183492,45,.0076996041,.28839239
5193.55284934772,38,.018300986,3.4557648
9728.939345064005,40,.043519665,4.1334867
5326.01078281324,26,.026535857,0
10480.27650385228,28,.10898931,0
5559.27052942498,29,.23546194,0
5253.262316132428,32,-1.1481963,0
6557.359945224014,33,-.81045896,0
17850.84923849568,35,-.33995658,0
1994.713675549245,27,1.1475493,1.2771662
2093.787596891424,23,-.37252721,0
2469.010719303049,24,-.18384585,0
4942.490022494236,31,-.029138673,0
2940.347899574532,30,-.3556115,.25110736
8167.790404369734,33,.088201061,2.6045952
6546.229932843066,46,-.21261455,3.9344962
2534.708999617922,23,.28652862,0
1496.797791310386,28,.48280174,0
1779.763106794448,47,.37861225,3.2297888
3508.88006458095,37,-.68080878,0
7431.487650295313,25,-.46977928,0
753.8813809567531,46,-.13501485,0
6400.178487949164,40,-.72405374,0
1381.609754320224,35,.08903522,0
2093.226205975912,37,-.13119619,0
7078.833697507162,39,.25899783,5.5824528
9122.142998472833,40,.30142677,17.97385
3024.707713469266,23,-.13940011,0
628.6696778472095,24,-.24939807,0
626.1115538738944,23,-.19776116,0
4902.006004934527,36,-.35022876,.32505941
2193.932341823766,35,-.53485423,0
2292.502453635622,36,-.83236879,0
2449.540752079719,37,-.17205016,0
3609.589582834529,38,-.64954239,0
3443.46725595244,29,.61754751,7.799366
2549.577167049374,23,-.14921434,0
6057.899684092144,23,.028360348,0
1361.170654144219,32,-.40895593,7.3219118
1777.29055572876,33,-.87602788,1.2977657
1964.239674504391,34,-.14972967,.7127412
5158.30719195617,28,.68213177,0
4883.397618412977,23,.0055921054,.86517715
6368.507825966059,24,-.11664933,0
6712.893801280818,25,-.49914703,0
2879.095053676991,25,-.52798557,0
2011.615477967678,23,-.46745417,0
2779.468071110689,25,-.63174528,0
2370.99947091689,38,.22691274,4.2656941
3049.848868030558,39,.23381944,3.3361642
3351.750589713192,40,.63850874,3.9163685
4276.633912678519,41,.36793369,21.715946
2941.057484264635,28,.57870406,.90637606
4166.392296680791,30,.38904887,0
6971.075087069231,29,.27796611,0
10543.27741602368,30,.45747617,0
2592.507178229861,47,.55800158,8.3180599
1167.005026606366,23,.79406881,0
1488.894491472422,33,-.49769577,0
1895.654573590795,34,-.55166447,0
2240.40410987522,36,-.6851809,1.6479565
1505.003717316085,30,-.39451095,0
1386.906633586992,29,-.27677968,1.8539511
1985.789336090543,30,-.23910078,3.6419837
1762.012501477806,31,-.41857234,5.833766
2326.911267554786,32,-.40128386,2.7125363
1175.300283385199,26,-.0684793,0
3265.722128300341,23,.42910606,.20166868
6976.436159160626,23,.1196861,1.2565669
3089.568029230066,24,.095437236,.59738421
4626.643684540108,26,-.73069292,4.7337551
5336.956831401537,27,-.17853755,3.0899184
3152.912878037815,23,-.059056256,0
5259.762345224703,40,-.73455632,0
5158.307191956169,26,-.23612703,0
7735.352315453081,29,.16721271,0
8000.560756509657,39,-.21797355,0
8109.67422807579,23,-.43675971,0
8560.261307758126,23,.49744445,0
10990.63826552153,24,.19108787,0
5261.136629684758,23,.22649451,0
10288.31793154235,25,-.06331981,.27891663
5598.536666793986,35,-.44453606,0
6442.54193399077,36,-.47700584,0
11319.86773233701,38,-.68489742,16.586269
9401.331572910634,29,.72431391,.86517715
6157.586979788698,35,.33268052,1.2606868
11943.74483958516,27,.22047284,0
13508.92756852899,28,.15412351,33.084785
13739.7410157598,24,.12273924,.3221755
15279.88795386413,24,-.19938101,33.261528
5478.821764699333,23,-.13894586,0
6555.359752781504,24,-.090300068,0
11097.29418681715,25,.82784355,0
8443.61412373247,27,-.45354295,0
8443.614123732468,27,-.45529842,0
3734.717597412336,33,-.2586858,2.1093843
7387.434795173493,23,-.35169002,0
4243.196781818132,23,-.63266397,0
5020.495961624567,32,.64998269,0
9615.141090233621,33,.09292382,.20805451
3159.764872610195,40,.10181094,2.4340317
6677.023201340796,23,-.49505723,0
13132.85250475107,23,-.061623219,0
4985.035929149032,25,-.37522984,0
5704.970091273823,26,.69039142,.2306727
5304.766393905925,23,-.24125612,0
4967.298485982799,24,-.081095889,3.2183766
3348.187871428403,24,-.41594309,0
5046.393710731449,25,.61918634,0
6427.226020204661,23,.73005044,.91461587
4150.369737355473,23,-.49526733,0
4362.438570762093,24,-.43149316,0
5122.612137029994,26,-.39851308,0
8445.381500128353,27,-.16385525,0
12214.17889485199,29,-.052088872,3.5558782
6423.173160992275,32,.06255313,5.2940602
7115.739111203366,27,-.15511097,0
6320.954236881004,24,.085988857,0
3086.26413737028,30,.086417347,3.4545288
3824.885096796539,31,.10893115,2.8901036
5426.059182001646,32,.19321066,4.915442
3214.693144146146,25,-.10444403,0
3563.887218208713,25,-.24544017,0
7294.977144721164,39,-.36187735,0
5499.959173386559,24,.11153154,4.6072745
6260.639679140574,26,-.23154971,0
9833.239749934584,27,-.033943083,0
11723.58867551916,28,-.69339216,0
6585.037186242143,23,.048437528,0
6699.604092028743,24,-.0084576216,0
5071.234866201717,30,-.13232836,.24719347
6436.992149035935,31,.36519989,.22906595
9408.476836848587,33,-.059099581,.22577004
11185.09507486253,33,.79154974,0
7698.196026501715,32,.049502421,6.9514923
18196.32356102815,35,1.0314542,6.7195425
7673.641181554767,23,-.078031145,0
13922.83439973906,25,-.14307491,0
3749.301251806014,26,-.53631568,0
5209.786054566985,27,-1.282035,0
4096.059539663535,42,-.91858613,4.3848004
2931.830221492555,30,-.098747104,.3295913
3936.668587909138,31,-.41870156,1.5750344
8605.628672670979,27,-.34786958,1.0310028
4015.485886213239,47,-.47827721,0
5489.404253309915,40,-.17891403,3.602845
8579.755641366073,41,-.31442741,2.2020819
3742.309234378105,24,-.23671885,0
3755.064800608592,30,-.22766551,0
4839.601663588275,31,-.55326194,0
9298.752578763268,33,.29780248,0
3807.119090671129,26,-.039106611,0
5686.216556545608,27,-.34187406,0
8671.083861643576,28,.43425384,0
4217.924370317799,27,-.12564491,0
4996.357193868839,40,-.41889811,.56071723
6932.385103122479,41,-.67620116,.21341036
13878.33624859234,43,-.28294551,0
4530.5338787247,25,-.27561766,.29663217
6498.908854905793,23,.32682732,6.9146194
5709.956148448079,47,.058040679,7.3680134
4591.056040154223,28,-.32118329,.20599456
3512.284779583575,38,-.23582353,.61077386
3525.316175522574,35,-.21360365,1.5758584
5074.047831912865,36,-.11663502,2.8126497
12173.09682511055,25,-.31500623,0
4152.428914396095,36,-.34443504,6.5485673
6320.616600315636,37,.10549364,2.7384918
10265.62865142408,39,-.28325301,2.7129483
5048.724417314536,46,-.38424462,4.1495543
3191.463283739703,39,-.44188461,0
4297.446640127215,41,-1.1487068,0
3541.337289577385,42,-.5839206,0
4960.724042433604,42,.045090321,10.871157
6756.973858042148,43,.20340565,14.371416
3998.024207478284,25,.020340052,0
6888.359057083988,40,-.23158559,.83221805
8748.19709372515,28,-.36405644,.24307358
9890.552283687688,24,-.17518778,0
5130.082144307911,28,-.51443326,0
5725.264036764937,24,-.18692799,0
8361.393759149747,25,-.26268658,.44494826
4346.272997546924,28,-.15036136,0
5896.463837196167,29,-.39835995,0
8168.284140024669,30,-.30123973,0
7950.242237196883,32,-.0099922018,5.7000756
11865.27669436342,33,-.018192204,6.0381126
18826.45770240882,35,-.069566689,5.7509561
24896.04220870735,35,-.043271083,6.6029496
5045.07773355826,28,-.025035236,5.3922372
5027.600447221363,24,-.27256963,0
6534.184674464569,43,.11915734,0
7481.475397760398,23,.34497201,.78689921
6403.693771643731,23,-.40266889,.31434771
7765.460205870289,24,-.037523136,0
3877.786929227002,27,-.41980529,0
9897.347317599199,43,-.35512826,0
5089.504588143062,42,-.34745443,0
7024.628616790241,43,.21625832,1.1545995
9055.239286420472,44,.29700959,.20599456
5011.80589029672,24,.66156846,7.3916206
5301.596488930759,25,.64804703,0
3173.889040491682,45,-.3316806,21.766209
3211.326305093819,31,-.45156819,2.9663217
4316.851571637681,32,.091825165,0
6265.957657377322,37,-.23697799,0
3477.94148637883,24,.017669812,0
7598.022887250289,23,.17176573,0
12458.91600706893,24,-.84849489,0
21074.82596741143,25,.20425399,0
7594.821432041957,24,.018843969,0
7635.697223622647,23,.2010237,2.0348144
4377.978360405348,34,.08693786,.37079021
6184.006764073,32,.61263222,7.2291732
7518.742935684887,33,.18956126,8.3763571
3535.278565690304,35,.12574413,9.3554487
16935.75641999193,33,-.11916607,0
13111.28956464783,40,-1.0303793,.90143222
7501.702049839121,24,.058480818,0
14858.17495311488,26,-.13495795,0
1366.457247837055,28,-.20209487,0
969.3216862938853,44,.61753881,6.7145987
1140.449270228341,45,.34803689,6.9959874
1414.482566630905,46,.059811495,6.7755733
1393.640277425169,35,.21915548,0
1320.722466728762,36,-.070860676,7.9736376
1011.614402224921,30,-.48466378,0
7601.07352908664,36,-.3699978,1.3587401
6852.537482259318,44,.53592026,7.2963276
10795.86048673265,46,-.50456071,12.281396
1113.487736118559,30,-.34096766,7.7429237
1567.957536733232,30,-.16257341,6.5333233
916.3587007115947,42,.22801915,0
981.272855697417,23,-.48064834,0
931.9634160451757,25,-1.0280342,0
965.1206928991265,44,-.026121149,0
849.3335594804661,28,-.65525895,0
1078.298543217115,29,.61042315,0
2745.483192873951,31,.49837375,9.2944746
2346.242249829565,25,-.27790073,0
6860.632306612032,24,.037531447,0
9789.788453700778,25,-.51610047,.70038152
1620.957569603897,24,-.19843473,0
2296.431075367596,25,.10224362,0
2986.621937182837,26,-.28859508,0
4019.167567924052,27,-.30115703,0
1884.383456919387,23,.53157294,0
3611.901931144554,29,-.27140522,0
2654.363472552964,28,-.61920929,0
2467.811183252747,23,-.28536445,0
1074.082857551836,46,.18106684,.62004364
2053.224271459131,36,.069875218,5.0262675
2914.388533996131,43,-.63100511,0
3729.315732924786,44,-.57717794,2.2638803
2320.930671629474,23,-.34027568,3.3919065
2700.672420002094,24,-.24397738,.96405452
4614.736393184136,25,-.13907355,2.313731
6592.679611634126,23,.0025375397,2.762799
3617.234354497129,24,-.3127836,2.8839238
1170.256407281124,36,-.82932383,.31723163
14340.83846088665,23,.26512128,.24719347
8892.105773905299,23,.0092748841,0
11764.63914338402,24,.038632628,.35884252
4153.902560919396,42,-1.3364319,9.9297619
6279.912431759428,44,-.015480503,11.976111
8757.224821701784,45,.33554229,13.579162
1881.787451249282,37,-.78048843,1.0299728
6418.301057369191,34,.60495263,0
1375.869367766993,37,-.31544358,1.1885474
2347.354677892799,27,.51043588,11.638693
3145.469655123268,28,.62398356,13.768677
1124.582873883868,44,.04720648,8.5224066
4134.466164055945,30,.3042689,0
2222.477115009663,35,-.46476659,.83221805
3567.947532997184,32,-.10232887,.2616131
1035.15751269545,24,-.4860335,0
375.1724912840188,27,.37771416,0
1648.478384836807,25,.045129552,4.2743459
1840.747310526435,24,.62413418,3.2650137
827.4805514971566,23,-.30780762,0
887.0125440531443,25,.11573155,0
1041.315285404464,25,.037801042,0
1857.574526262808,23,-.52397901,0
1677.358979156833,33,-.92643356,.49438694
3763.452132477887,35,-.65670478,0
7967.689704499219,23,1.1481745,.33783108
8016.964323758796,24,.43912753,.76423985
3613.722780486605,26,.2239732,1.4872807
1486.256152783479,42,-.28059834,0
1849.847460047694,40,.1121185,2.1518192
2825.763694635393,41,.033461291,2.0756011
816.1681560982707,27,-.17617041,1.5478431
1367.432735632601,30,-.48707253,1.8049244
5955.76825074802,32,.47571608,20.757454
2518.006649559742,29,.25574654,8.1038256
1275.579517736385,30,-.54829347,8.8577662
2105.425114408218,32,.55678284,6.202908
1056.611661772321,39,-.75213701,0
3042.455629652457,24,-.32928079,0
6179.5282115358,36,.30017596,10.84067
9472.804925923114,38,.34899503,12.295403
1854.36876150071,31,-.2091364,1.2166039
6775.865019026518,26,.19116069,5.4081812
9090.3122618617,28,.13298924,5.44732
1249.453399549667,27,.62103397,2.1217439
1838.913718899905,23,-.098828129,5.8708448
2045.673741463195,24,.015493204,3.0075207
914.6536308835816,37,-.4975124,6.5518632
1575.327704880034,23,.38997787,5.108665
2439.891747807841,25,.14149114,0
6106.686741002509,27,-.39360943,.47378749
11850.69901854135,28,-.40491843,0
12527.29170696397,30,-.39888349,0
1116.866184141569,30,-.5627681,0
2466.467192995445,23,-.29220253,0
1486.178830212552,26,-.22898206,0
5122.027442035926,23,.23014444,0
8022.877500070925,23,.15887856,.3295913
1237.101849483337,26,-.45840263,0
1518.174603184221,23,.57243359,0
2032.572770177201,24,.76929355,0
3176.189515579754,26,-.6605444,.41301909
9710.425807739713,23,-.11879896,5.3605967
2310.552077215303,28,-.072649732,.6179837
1110.673014660123,24,-.35234988,4.8462281
932.6179354230709,25,-.75900638,2.4719348
1017.996845454845,23,-.0082605863,0
1059.723687550438,26,-.24498446,8.3221798
1511.299660365755,29,-.43434149,1.4439807
2138.374549276825,30,-.5811578,0
2490.091225728144,31,-.60432786,3.4401093
1511.299660365755,30,-.75481462,1.400763
2007.132691703283,31,-.50376284,0
2490.091225728145,33,-.64052993,0
2025.113666011787,47,-.026953865,4.5351763
4480.550177085125,28,-.3001968,0
1144.098391500492,27,-.17208917,0
1597.20460247754,28,-.00089878117,1.1498617
1692.672508108579,29,.16772878,2.0924928
2846.436243796321,31,.22126698,.39633355
1556.499601553102,27,.2493757,0
2541.820798833352,28,.3738406,.70862126
5071.026449517113,24,-.4765783,0
9740.726427254043,26,-.62733275,0
12971.31704750714,27,-.34909815,0
2922.890201294686,41,-.13561852,.62820101
3958.47079955674,42,.27970332,.4585439
1095.085621706462,24,.98322797,7.0862131
1726.538912994222,26,.87707043,7.5682402
5056.495473643944,32,.041544478,.41404906
6716.452077946258,23,.68584639,.3254714
11767.75599297709,24,-.3456434,0
872.8070637425863,46,-.72051036,1.1482136
916.6804502482076,47,-.36772609,4.3258858
4634.141081394191,42,-.37176713,5.8214064
5420.390680825685,25,-.27848324,0
2742.745369649654,23,.075541146,.82397825
13533.67704867643,23,-.12947963,.21423434
4344.328555466921,23,.98144591,0
4090.414278038847,37,-.67385757,0
6887.154042810474,38,-.63963729,0
8045.304793666377,39,-.49858174,0
3861.527358158079,40,-1.1749759,0
7032.200885240425,27,.97878253,2.9704416
12224.52001484139,30,-.39888349,1.6561962
4234.601595571594,32,-.55891877,18.888878
8430.390663893248,33,-.37440479,.78689921
8730.582435630475,34,-.58684433,17.78557
11507.00829449822,35,.42655781,0
6370.131921480294,39,-.61790609,0
7453.397611717023,40,-.58405828,0
12097.90328555677,34,-1.0435276,4.964469
4313.860265589762,32,-.41398278,0
12576.38018774291,33,.62942958,24.303238
2258.577280494722,26,-.35370186,.36543435
1362.052172142129,26,-.37063402,0
1710.186136034731,28,.35238382,0
3474.596805293182,30,-.27283904,1.1494497
5352.784404427542,31,-.20265341,.82397825
789.8082897216573,28,-.51232272,0
2373.713292079539,26,-.28226584,0
1645.665771133557,34,.11085024,4.3164101
1184.643424395891,23,-.15402338,0
2149.746096078243,25,-.028837441,.29869211
1053.547798091744,44,-.65627849,0
1405.842529516806,24,.2021607,.41198912
2635.427117870002,31,.045990229,0
613.1752939442677,30,.83395886,3.5101473
1237.255637259593,31,.81697464,0
526.5390902373939,32,.86059678,3.5101473
1627.678504608663,34,.5016163,7.9884691
1803.240619558509,35,-.59039766,8.6282883
1820.552767626332,41,-.38776973,7.4545312
1331.303067417719,26,-.13860059,0
1727.828422772633,27,-.015289236,1.9548883
1246.635122492832,33,-.17512001,0
1633.217604901934,34,-.0071624261,0
4633.269069355709,23,.49199665,0
6116.988430723327,26,-.043787517,.40168938
6049.886946793024,35,.70796078,.29251227
9158.463460047598,36,.25925577,0
12109.57467194301,37,.67959982,.5149864
15112.61045851851,35,-1.4268492,.47790739
18670.27778018045,35,-.44716629,6.5728745
18025.97957213207,26,.51788127,.22659402
20726.08175058683,27,-.358619,0
5990.871295463191,23,-.42490634,0
7018.842648117175,24,-.045118302,0
5496.435049288549,25,-.20022506,0
12268.9335893217,27,.34910491,.49644688
8341.787965147521,32,-.092325225,0
10911.51163523119,39,-.07735227,7.685657
8472.169407353058,23,-.14791493,6.962616
11938.52172230344,27,-.054049268,0
11389.45191990363,25,.83405989,.51086652
7919.985543064293,36,-.035225503,.52817005
8430.822871911876,26,.36919305,0
10568.1141677164,27,.73917753,0
6223.693766831351,43,.38786334,.41198912
10255.20185732504,32,.23613794,0
16085.95767579648,27,.28103915,4.5063372
24045.57423399974,30,.10701991,6.2169161
8187.221901801582,28,-.1973069,.87341696
9050.050807234124,26,-.11417907,0
6091.977944690761,45,.21973173,1.1832328
8396.813125191931,26,.067070067,.23730573
11809.37071154119,27,-.098508231,0
8792.174367417301,31,.34951305,0
12334.19190667897,32,-.24105574,3.4120939
15844.41458401326,34,-.43368089,0
19377.88584671999,35,-.33110026,0
21886.31725166009,36,-.27895859,.3295913
6527.864219463549,23,-.5769136,0
11768.53643784526,23,-.17184563,.24719347
5481.353860106353,23,-.32455808,0
7762.37237992925,25,-.017647918,12.155327
11286.49876444751,27,-.14980161,0
4935.734052304119,42,.32148087,26.977047
3402.207356133314,31,.49472135,7.8566327
3789.264074933224,31,-.6652717,0
8657.390242227651,27,-.35643372,0
4933.441106979581,43,.49491298,14.097856
6695.694185151598,44,.069697335,6.5947099
6922.330497054594,45,.071533434,6.6787558
5720.998813866266,32,.47367191,2.3256786
5720.998813866267,35,.52474195,2.8056459
5170.495498602143,40,-.22777629,4.4659619
4470.068525047821,35,.060540274,0
3265.061433292078,35,.21102579,0
9808.949786322055,34,.29594544,0
12847.08224619608,35,.18103805,6.4352703
7286.312553739583,23,-.33314744,0
7024.929037580662,25,.51214701,9.7539663
14663.4652905702,27,.49809459,6.5403275
14966.96717495064,26,.68720359,1.2606868
19944.79493514246,27,.24006966,.45483598
5535.114959781888,46,-.08487004,3.6720591
4868.65369100949,31,.65013856,5.8885603
5651.170944553469,23,-.23999529,0
10655.5430265333,31,.16010752,5.1910629
4848.426376915688,27,-.36789554,0
4196.496761255346,28,-.48000413,0
5013.817702203961,36,-.33537081,0
6456.046340302591,27,.44360286,3.3165123
6861.97724753051,28,.45924848,3.4112699
7329.397885874149,47,-1.2845141,3.4946978
11421.22531922225,47,-.55953187,.36502236
2907.934576727424,29,.31161746,6.1736569
5323.444773160051,32,.17601395,10.127105
8202.067793864477,46,-.041226994,3.4892182
6473.465469227546,25,-.055202045,0
5157.773979509746,23,-.30219346,0
5158.855631955475,32,.079518162,6.2745943
7333.990125820942,33,.19304992,7.7046499
9536.973961950382,34,.045769472,9.3043623
12257.24476045241,35,.17821446,5.1622238
7896.947698956858,23,.87356776,0
5667.159868300489,23,-.21979265,.36007848
7332.451208634024,24,-.57835281,0
11101.08080873349,25,-1.0230689,0
14244.98969347576,26,-.22686809,0
9749.337674496353,27,.097606547,0
10042.41428519696,28,-.065108277,.64270306
13793.94005177234,29,-.051223826,0
5675.994583615781,25,-.33681267,1.0134933
11036.91641692201,46,-.25676796,0
5741.889468715412,40,-.28380984,5.0221472
7852.265736263878,40,.072250813,3.0899184
11631.07490958297,42,-.40404701,.3563706
12840.13118861349,42,.13366526,0
19042.70172016775,33,-.47999504,0
29400.08784248722,34,-.29523873,0
5655.117447865843,45,-.52350187,.6711303
7877.950877074481,46,-.85191673,20.846649
13964.81477670706,47,.19872469,20.80545
6223.693766831351,42,.10257334,5.5622649
13051.87250419403,23,-.32155877,0
9786.335580476933,29,.011327674,.45009813
11226.45521165807,28,.43475345,0
5877.938613639567,28,.050907109,0
8291.521974079009,29,-.23671715,0
8428.745657071593,37,.44866943,12.804828
19133.06259759732,40,.56500775,16.485744
7167.206814091952,23,-.35584536,0
8017.15475685331,24,.0739135,0
7255.86047398041,25,-.027975027,0
10633.83095619572,23,.34248036,0
12329.46652900247,26,-.36021674,.28839239
9350.983204797223,33,-1.3890882,1.0794115
14019.38562800349,28,.11626834,0
21568.03784756227,41,-.39326367,.98959786
3232.565617446133,42,-.5076822,33.486477
5034.178328854469,38,.86778897,28.993322
5518.837635572788,24,.55946028,0
4379.420622912212,24,-.54253876,0
5769.409689541614,33,-.75603044,0
8683.302728395873,34,-.99602926,0
11614.46742933523,35,-1.2037057,12.363793
4597.292891865905,27,-.46753201,0
2712.14659519467,25,.64404607,.24719347
4277.57712412623,26,-.17253506,0
5663.274312709988,28,.10731239,0
8524.874168632741,44,-.40657577,0
10959.70949542741,45,-.24060112,0
4944.636387725197,32,.41080809,4.1383896
5622.309202304933,23,.41487944,.2806882
9343.835848159273,47,.059273645,3.3288722
11213.86517170434,23,.37823161,8.5277624
13449.87175520492,23,.00062406849,3.8520982
2877.092160671536,39,.055051945,7.6110868
2867.780387363168,36,-.69546586,0
4692.935833555684,44,-.070396602,2.9846551
5304.813698194159,47,.054246712,2.9391303
10963.66888464358,25,.58212841,25.01186
20772.29640893922,26,.3494454,0
11291.13653838203,23,.28655672,0
0,23,-.089278698,25.008564
9492.035930660883,24,.29999509,2.5131338
4744.018270143663,23,-.34843075,0
4497.659021902209,44,.63596016,22.82461
6638.977680011653,45,.80880958,24.910923
8196.869801432773,46,.66248262,25.776512
9844.104513057928,32,-.40413657,1.2845821
5481.224123785789,25,-.20068878,0
3681.091810817141,27,-.1502572,0
2624.312712323305,30,-.81219316,0
3436.23420286403,31,-.80901664,0
3410.778384957394,33,-.64860767,0
2880.093190019988,28,-.27263078,3.1226716
4328.474825129209,29,-.12895489,1.5375434
4631.906463367498,31,-.040684242,3.2798455
6521.761235534451,26,-.72482312,0
2869.035371239655,25,-.43549347,0
4040.209993595393,26,-.29948556,0
10770.54316431804,32,.57595885,5.0262675
14767.19487216474,33,.19622855,7.3746052
17529.5561590265,34,.44404298,9.1226749
8619.661573762245,32,-.10063132,6.2593508
4668.035154226569,25,.39488998,6.6375566
6281.240120851383,25,.52531654,8.702034
5048.368777290711,25,.39488998,0
6012.750091475556,27,.14665198,0
5566.467927581853,23,-.13700633,0
8790.198468036355,24,-.041055668,0
12144.89614862925,25,.33386338,8.3307495
7863.978314671805,39,-.25071743,4.8363404
4993.376165402248,47,.36630973,7.942903
5033.773917597568,31,-.010491338,8.5899734
10008.35004026764,24,.17096534,.22288612
