w,age,z,a
5695.382912709807,33,.22061998,4.2961936
17516.13658043946,30,-.022092484,6.9434843
4756.610569046142,33,.48504329,4.0566478
5380.257383368606,26,-1.2666322,0
5634.579087138908,26,-.82197005,0
3180.322748419053,27,-.52278239,0
3512.833690849984,28,-.61034763,.31827793
7096.412396805108,46,-.079269066,18.065903
10452.52190958648,47,.67071044,69.462234
9691.72010935419,24,-.096558452,2.7025704
2871.405721727493,33,-.029167444,2.3172867
3185.450498323788,25,-.016182821,0
7261.570320650863,23,.46213481,6.1754293
10764.94544905669,24,.14713271,4.8065553
12384.88975627854,25,.15486486,5.0310249
3606.405042082242,23,.60038447,1.2172735
7135.990270759758,23,-.51688153,0
7775.43285634333,24,.18934853,0
1273.28959467637,36,.047713235,3.0233612
1611.279276504713,37,-.80932432,3.9988551
2187.178479056092,39,.89182228,4.6664009
9030.169430192047,23,.34776059,.71472937
3056.141181329973,40,-.19843049,9.2775221
6868.671871767133,23,.63049364,0
6619.219463773668,24,1.6045135,0
19496.46360997333,33,-.42156079,10.939827
1724.412962279871,26,.085569747,1.516008
1739.6442736128,46,-1.3430504,0
1357.174029854333,26,-.73309189,0
6745.060315535303,31,-.065168805,4.6569085
14172.2715664761,33,-.20580006,1.4629617
13479.60587967097,34,-.24366543,0
3443.467255952441,29,.3855505,6.8968592
2534.120831449359,34,.61233866,1.4289004
3138.836225229523,35,-.53358728,3.2589147
11512.48149493409,25,.051122263,.3852838
2253.875344416355,26,-.46261379,0
2841.863264498107,27,-.42095742,0
3082.840689517845,28,-.27780837,1.074886
6206.000369873545,24,-.75568336,0
14851.58477861807,27,.32371762,0
3077.885097740171,23,-.29207367,0
2018.252982094755,24,.37321201,3.569459
2955.270293538538,25,.049534559,3.6216679
3582.392689613353,26,-.064326555,6.0481181
6520.873986693866,27,.083048455,6.9521394
6538.583876870878,47,-1.0823241,4.355382
7884.168228222738,47,-.74102509,11.030843
3545.616449766167,28,-1.0039935,1.3624529
1605.113218870153,37,-.2201408,.42995438
1809.42661367782,23,.18424223,.77698898
7201.343410232326,31,.94622093,16.256742
10442.43859824843,39,-.84712583,12.759734
3048.179001192929,38,-.034782473,18.096083
7632.124510533183,34,-.43368232,5.1594529
2885.889501169454,23,-.1289864,0
3419.139833453176,34,-.10618319,2.3563735
5080.791123295531,28,.25258848,28.003712
6567.832875558471,29,-.48832971,9.8037977
10664.49928939056,25,-.44360152,1.549511
9573.711398017829,43,-1.2829131,.31436926
10335.96939987126,44,-.34160483,0
3695.609142937372,25,-.75585687,0
8353.196915963694,42,.044266619,4.4391394
16719.11893359539,45,-.36923096,4.6624923
18852.9347428108,45,-.097879887,24.172371
5623.758422980338,24,-.52279347,.22977433
5224.930183556999,25,.31967559,.32023227
6894.657072893994,26,.62399167,0
5747.208162025152,28,.042614188,.2211194
5384.245383566716,23,-.29652599,0
5418.204448460052,35,.042347025,2.7891197
5896.640637914224,44,.057936888,3.4214878
7685.946397039475,45,-.59093934,6.9518042
8719.768223925281,46,.030817902,3.237082
5858.324897894239,26,-1.745643,0
12992.69481817201,28,.096960239,.34061322
3812.196734131895,39,-1.759315,0
5448.740288964738,41,-1.2177612,0
7048.235590069919,42,-1.1936352,0
8098.255517919605,42,-.81059057,0
9124.75230737319,24,-.1178192,.30711028
9714.691796538365,27,.0087581798,0
5492.679729396965,41,-.82849073,6.3792391
7058.339142378782,42,-.10106107,6.5729976
8572.007477168778,43,-.42709279,8.2880688
9293.415665126449,44,-.62239033,8.7638111
9852.061647442179,34,-.57978696,1.6974822
4527.200646014767,46,.53714073,11.82905
5284.306189213086,47,.56745905,11.939052
4026.012495326554,45,-.34228817,.73427278
5272.728963810776,46,-.81075126,.42995438
5903.767174634475,47,-.30809435,.26997787
8534.656492810431,26,.56469977,.36462367
13301.6050607947,35,-.29035658,2.3144948
2892.294354528047,26,.25793424,0
7830.958890228329,30,-.18993554,3.9365954
6544.530636391908,31,.35894272,9.1647291
7657.497503675266,32,.51050335,4.9308228
5805.636701358525,32,-.23197545,3.2136021
7675.9128719705,33,-.037873652,3.7076588
9453.995876438839,34,-.14549744,3.7425575
6998.281390823485,25,.32564175,.65609926
5102.097464674573,25,-.19086561,2.1916506
5279.98438815933,24,-.52355587,.22335294
7253.060309169558,29,1.5577401,10.059258
10503.68686496382,30,.59961408,14.830635
13624.2569522862,32,.34687075,14.894849
20683.68061513852,32,.018298449,17.625338
7817.05714176018,46,-.90274191,2.856684
10527.50581281005,47,-.78050131,2.2541895
5005.172539190829,41,-.54738975,4.8690939
6335.939402486235,42,-.67399687,5.4604206
6548.154407671819,47,-.51929748,18.5704
7203.250838479635,25,-.24294935,0
7149.635243191412,29,.4321726,4.8949189
6990.217735232633,26,.30707321,6.2647705
3347.155082777577,29,.58463615,.87945217
6489.516596461964,27,-.30955389,.33167911
9781.890199456559,29,-.94381541,.67005879
13922.83439973906,23,.19015855,0
5418.204448460052,31,-.32840052,5.2901144
3714.336197460878,36,-.57948667,3.0674734
10623.04301464925,25,-.76251012,0
2033.097141027618,29,-.58824927,.79290289
14537.51349358537,27,-.45982304,0
5085.885334992524,25,.026880411,.35457277
6774.809682926236,25,.069610558,0
7102.833643280453,39,-2.207839,5.8605018
26502.98833336384,42,.36250362,4.4209919
5091.116848816994,30,.050681282,.92412275
5770.29851397196,30,.11080974,1.1111808
9085.73879908967,31,-.24210271,0
7401.229096471366,26,-.092656389,.32469931
10899.04607967819,28,-.068318367,3.9338036
14166.39107342215,30,-.14854442,10.710332
8776.790617794029,25,-1.5784252,0
9971.101857796513,28,-.58301705,0
12231.66361828269,29,-.44300684,.39254278
7387.434795173493,24,.37357354,0
5246.38427750672,30,-.11639316,3.1026514
7248.647784247155,31,-.16745219,2.815587
8662.285530600144,32,-.080945849,2.8086631
5505.399369972866,33,.54131824,0
7916.671190204094,38,-.11501719,7.4220181
10993.54052153231,39,-.31202224,9.2429028
9279.176241183899,40,-.092291579,9.4335899
7435.631145830644,26,.11826687,0
6089.804787825346,44,-.19696543,7.7707276
3828.00845397461,40,-1.1367297,0
4942.052376744226,26,.24658567,0
8161.377036128176,27,-.079988189,.59467721
14154.71993062062,28,-.067523554,.29384869
7266.911293790837,29,-1.4686302,0
3671.022218552935,40,.12766366,0
15922.30975892181,23,-.50272185,0
6920.000311494285,28,.53498811,5.3417645
10139.9813146726,29,-.053911556,7.0375719
14069.40506357466,31,.27732897,5.7680893
5053.282772640679,30,-.3184641,9.241786
6982.043632843929,31,-.91444045,9.5589476
8329.90904603036,32,-.54685271,9.1412773
7708.361598184852,33,-.35189223,8.2020779
1048.895819292032,32,-.15441333,5.7240052
1403.97725630075,33,-.070965171,5.0304666
1540.206766734532,34,-.16148721,6.7724519
1592.528940537314,35,.000043461296,5.6818194
1225.943709309618,24,-.35120636,0
5684.370824234837,25,-.99360555,0
5068.93276870355,25,-.22924143,0
5185.957169369781,24,.12802342,5.4922485
3240.737254230082,38,-.95546728,.31939468
4798.133724758835,38,.067716002,3.7746646
3108.208489284249,35,.73276031,4.8632307
7212.006534216877,25,-.40375894,0
10866.44056882771,26,-.34415922,0
13017.76224187697,27,-.091477834,0
16729.22552676961,28,-.16440399,0
1854.609683813607,32,-.29196936,1.3403968
4306.221529112547,32,-.17015892,1.2563603
3362.893664220095,30,-.20701571,4.2269545
2540.468933797744,29,.39632371,0
1261.221514279342,44,-.51556396,22.435522
2077.839097181034,46,-.15605506,31.981348
2545.447569103956,36,.24781293,9.2130289
3484.127347441491,37,.71248144,9.1848307
4125.851948800886,38,.300203,10.602005
2643.121297135057,41,.24700788,4.1351004
3903.015254015766,27,-.43776828,0
7260.293176780137,26,.25039944,1.9543382
7233.812653442128,23,-.089549676,1.7896154
11633.84300992344,24,-.70095366,0
10430.0622382419,25,.85980356,0
4502.051275935043,47,-.74198669,0
7792.527690986112,29,.51277769,4.869122
2305.653068873052,33,-.86206794,.82071036
2426.536194155921,34,-.796134,1.4844315
3048.404885632464,35,-.55106813,2.6832783
3461.373664239495,23,.25362736,.41878673
1180.31012305316,29,-1.0983516,.24540903
1965.086793898521,30,-.84195775,0
1172.141705974422,28,1.0088593,0
1864.976980333785,29,.69598049,0
6072.346969736154,24,.78741622,.27919117
2132.777244682569,29,-.57375896,1.1139728
8894.403383168778,23,-.48665363,0
13382.77133182314,24,.03376488,.76422995
16567.88838815032,25,-.086738065,2.1218529
7917.197953476025,36,.49649104,9.7186441
12760.57947889516,38,.039614975,11.446837
9543.590412325388,39,.28467637,13.472091
1735.490859871778,35,-1.2116053,.4522897
2378.446748290947,36,-.71577257,0
7314.609904636228,36,-.067930378,3.5320475
9740.667212626357,38,.053623784,9.895093
12886.3494898521,39,-.039882798,6.5889115
10941.52078111454,40,-.10431943,6.9546518
2498.03475707972,43,-.37100554,2.6460342
3423.987409789456,44,-.54960817,2.4224021
2060.705813602097,26,.33830386,4.0563126
1853.440993741714,27,.82911146,8.3617754
6829.261057693928,23,-.036965024,0
18598.55969282173,25,-.4970836,0
4866.99066783405,28,-.11386688,6.8094726
6418.74131465966,37,.085597448,14.245729
12235.46744328975,38,-.14866565,1.963021
11972.41240788085,39,-.18828011,2.3426931
8079.42456246969,40,.42011145,.79513645
1683.957676267673,47,-.53770864,2.3312461
2148.986564686925,24,-.43142784,2.7919116
1446.022944546138,25,-.64552581,0
7919.689178941645,30,-1.0333592,.58071762
11826.38314172775,31,.14964707,0
1544.210226173658,38,-.28956494,0
4739.39755746617,26,-.48428378,0
1542.463009106659,31,.36605728,18.310753
2322.937759005658,32,.45567268,8.1120672
5130.802139961693,34,-.97090662,4.1878676
1591.865955594232,29,-.91149336,.39231941
2903.564303531602,25,-1.0507538,.28337902
2405.722547367774,39,-.24384218,14.555632
3580.472576432561,40,-.34654993,10.288474
4320.022729658093,42,-.28962898,9.3830566
5899.657217823122,43,-.34841493,16.728018
2401.399102500138,27,.13711584,0
6886.0635406677,23,.20342495,0
654.5250070865985,27,-.47443157,0
8417.089801794295,23,-.27645618,0
11932.93800471155,26,.28395492,0
13533.67704867643,24,.20443155,0
3818.367005410511,23,.90888572,0
2967.946546272464,31,-.17794147,4.9709988
2299.680182700334,32,.46011859,4.8508906
5764.989337370287,33,-.26733786,15.42922
5185.957169369779,23,-.0046957843,2.3301294
6907.549271155691,27,.41097334,5.7708812
9706.401115008181,28,.2388742,.7534532
6034.174154397381,29,.10991633,22.2775
3810.440721940467,27,.30775532,3.0840852
6507.208163166318,41,-.073023848,7.4711556
7784.56156803769,42,-.15400389,5.0673199
15663.05372523568,44,-1.0512942,1.9731835
1618.46385160932,31,-.030398497,3.882153
1608.770297368151,32,-.45007664,0
2907.978514837574,34,.022251463,3.7763398
11928.17455869789,25,.40725145,0
1207.426230983373,30,-.31234449,.70356172
3783.940606857781,25,.91368133,5.9645004
4244.028363372919,26,.86947805,4.9986386
7188.102038805569,37,.51754004,31.249866
9100.535072777844,38,.42037451,37.009583
5243.737693675243,30,-.39972463,10.288809
7230.989707802849,31,-.1164178,13.814099
12775.5311391988,33,-1.1641908,19.208353
6273.060759931417,26,-.39026251,0
8276.194997169461,40,.36463809,.9771691
8818.899303020342,37,-.051930197,16.089787
4872.27982730018,26,.70486963,12.524516
7440.701579871452,46,-.059700407,15.313356
8155.548122282777,25,-1.4245266,.20939337
7598.215396625263,35,-1.3916163,1.6207048
18129.43144941334,27,-.45483321,0
16337.50318146783,23,-.12450706,0
2790.130197935081,28,.51303071,5.4498115
2978.314370100167,26,-.62810272,0
2725.065654385339,30,.78815728,.5751338
4673.029656178162,31,-.21460499,.64213967
5641.377187385372,28,-.3456381,3.8193352
2404.283343748516,29,1.4020855,66.930496
17262.99551898547,31,1.1413902,83.212929
7253.359669928163,30,-.28595129,7.6247106
7202.241770010168,31,.5821557,16.095371
9945.422054220468,32,.758654,20.043133
13567.33993512174,33,.64012694,22.300116
19490.03792837753,34,.96245337,23.03355
10661.77845648786,26,-.35575143,.36127338
23972.75540357837,27,-.08424177,.4355382
37724.42934655802,29,-.32378995,.28058711
10342.61607705393,43,.079841033,4.85533
3086.619733335374,27,-.87329519,0
5344.790047865571,29,-1.0069932,.28058711
18540.26584128014,24,-.0085107777,0
18510.09169178416,28,.015362333,8.2037811
11300.19423503018,27,-.1904615,0
17940.30174262335,29,.17624639,1.1167647
10914.55088376324,26,.057372056,1.9909122
7348.114440790426,43,.6152575,18.89147
7223.656643771927,27,-.1904615,0
6454.39530326916,25,-.16600782,.33502939
10726.06161604322,30,1.104591,1.6639793
10741.52905925949,30,-.060309727,1.2465886
14936.3360537082,23,.29385641,0
9350.983204797223,31,-.59208357,.56954998
6925.857578740277,38,-1.4317893,0
4947.469226251395,40,.23616642,5.1315336
8333.581234007446,40,.24487677,7.6917167
7253.359669928165,26,-.45424953,.2554599
3323.600939013183,35,-.13167502,3.2989228
4425.71104287218,36,-.25392923,2.6606917
6662.182614278036,32,.69097382,28.564049
23348.61052747874,29,-.20223084,.24010441
4623.87198979399,24,-.059563611,0
6282.459350523412,25,.3790015,0
4573.439986061904,43,.13836542,10.930334
3929.186507615629,44,.27414557,11.203941
4995.930280930737,45,-.40709278,5.600575
7509.131800721469,46,-1.1104696,7.0216579
8792.174367417299,33,.59560227,88.549667
12292.15622241937,34,.23457417,88.643196
17734.97191469978,35,.35158587,126.26532
16059.67254962981,36,.12718683,76.792923
7115.045332882549,31,1.2276254,15.162872
5794.599199656116,34,.77180797,21.104059
7950.40929308406,26,.32033238,0
11227.81894202184,27,-.32106414,0
15652.70842703313,28,-.54328281,0
20648.96945171669,29,-.61764157,0
8924.771772535762,25,-.37869087,.41320291
6197.488683025076,33,.12974437,41.164783
10600.10995823342,35,.58683336,24.951622
10455.6183816056,36,.58276838,47.415062
17817.41178600691,35,-.66056085,5.5762854
7348.114440790425,43,-.70551825,.38039798
4578.934316798181,25,-.28570861,.49053887
6069.400736168858,28,.80514932,.27639925
8078.251507723103,26,.98527515,0
4613.557060206813,33,.25259778,6.8792701
6899.050659342355,34,.23058398,9.7968178
6131.600791870454,41,-.74159002,.85432494
10836.22745914131,42,-.82521254,1.4043316
10767.61630179515,43,-1.5380405,.50254411
32198.82844173,25,.12183277,6.5609922
15002.15859653705,24,-.36776957,.34619704
8273.65090569876,25,-.80091286,5.6201181
10897.54865944444,26,-.93013334,5.0254412
2931.375639181162,24,-.75122684,2.8982835
5431.88045985332,23,1.5827874,.34898895
7188.102038805569,42,.57222432,12.734468
12957.9020526284,45,.79755169,23.206091
6411.278816554738,25,.18394417,0
13042.84356138484,25,.20194316,0
4941.663627283196,23,.35078081,.43707377
13951.09526076047,37,-.71877074,3.4563866
6803.744390874789,26,-1.1334101,0
9790.571806091823,27,-.47843799,30.375999
16754.29075437587,38,.4426361,21.704321
8353.196915963696,36,.14775476,2.554599
7645.421574877392,32,-.44157979,14.64218
2115.516417023994,24,-.018331969,0
8493.665443719956,24,.11871151,.3668572
11816.53999232001,25,-.013857227,0
18482.75584478888,26,.16921841,1.9794654
6662.182614278036,33,-.46723822,21.344164
9199.665884194752,34,-.40025178,13.130361
12549.99472721681,35,-.28319812,12.102937
11945.6142350208,36,.57905489,12.765457
10642.6549829135,26,-.2059399,0
7449.69046690949,31,-.29273626,1.5271757
7449.69046690949,28,-.040345471,1.3680367
10987.93771056298,31,-1.1772777,0
15496.96253185809,32,-.73696619,0
6197.488683025075,28,.65473467,52.09037
9530.217589757389,29,.29182628,39.180851
10600.10995823342,30,.14808914,32.369423
6592.057053966353,28,-.44785875,0
11007.0931515988,26,-.39030078,.22335294
4479.240916789779,31,.068565883,8.1481943
5582.040891333746,32,.13500668,8.0700207
5053.009389546692,36,-.34475413,7.4906988
7069.895202202401,36,-.38592038,7.6668687
9653.635405736732,38,-.10085576,9.7675028
12805.71881082944,38,-.021779979,9.0709209
5165.88986395437,33,.38010547,19.742167
5992.909446001308,38,-.08893913,26.355646
11695.74036398706,44,-.37309417,.7398566
19360.80217481621,26,-.13701251,8.975996
12238.97201474523,30,.17861588,5.0447054
7250.05461909988,37,-.12822784,3.686161
2850.686693098568,36,-.36630884,1.2663553
15850.60951351061,29,-.60735351,.28100592
10008.13148556913,25,-.068075471,.48998049
8410.144282644847,42,-.0017648563,27.50033
9343.78104041151,27,.14689131,10.386749
10056.18127307515,28,-.18258888,9.8272495
7386.088214974278,29,-.15159817,9.687933
8640.525985134474,30,-.32426906,10.022963
17013.73239562568,23,-.44798586,0
22029.24426459089,24,-.67760068,0
31557.30590997374,23,.58656448,.64213967
15952.1926618888,23,.33299163,0
7790.552675942197,43,-.19120272,.81775093
14405.07265861865,45,-.33842155,.41878673
16988.62760593208,46,.15025598,3.9645145
6662.182614278036,30,.38229451,6.5336318
4503.062312703147,24,.27575663,5.2292786
3052.267045761117,25,-.83051455,6.7037988
8282.521095540907,31,.3875232,8.6826496
11437.15673516227,32,.47655973,19.972582
22413.38953197228,34,.27062273,3.1051641
8386.368265349609,43,-.11140045,26.723061
19399.95375643252,27,-.7367366,0
4557.757234894595,34,-.84217918,1.2061058
5781.854864690095,27,-.48305485,6.1765461
5781.854864690094,29,-.73997557,5.7932167
18646.72229635794,26,-.54145014,0
5428.623932313144,23,-.61794031,0
8870.097665819199,25,-.77901256,0
13582.49848260268,26,-.47501153,0
6446.206896860744,25,-1.1980588,0
9073.442516492387,26,-.70610946,0
8276.110693123734,23,-.52625352,.82640582
4497.659021902209,41,-.082573481,6.1142864
6122.628260902056,43,-.28994086,3.6881154
5284.478098309261,45,-1.3625746,0
6050.885321254362,24,-.52380025,.61422056
7497.118733448408,35,-1.0470254,110.70683
8037.108332503075,24,-.51656288,.3852838
12218.18628072374,25,-.49936375,.71891725
4618.245161754368,26,1.120735,.86577183
9892.553511884376,45,-.99285769,8.0630407
20199.7524533614,27,-.70447016,0
4569.764229235762,25,-.3799879,.64660674
2989.459186520217,23,-.11764754,0
19789.91126417536,23,.14935802,.89620364
28069.17800258386,24,.49605906,2.2446969
3848.204783145342,42,-.56425989,.85711688
4767.503184497285,43,-1.4101286,1.959922
4865.828676972044,44,-1.3429395,1.2804544
9492.035930660881,24,.0058237556,0
14184.72271109034,40,-.33356246,.26830271
6680.102602901815,24,.27327546,0
6268.644660164301,23,-.62028342,3.1827793
4180.257834836794,33,-.33348802,2.3474393
5718.576843360236,35,.45805627,8.8665533
5942.261481549142,36,.14244804,6.4655089
5022.407692512314,37,.042305499,.63515991
7336.827268749035,27,.46963891,6.1592364
7877.573410271812,29,.26172221,6.7555885
9284.782312613168,29,.29357848,7.4971204
19284.54928033908,27,-.91123921,0
9981.603455517514,23,.35613915,0
14889.22190563081,24,-.038166322,0
7163.862780282747,28,.0032319548,.91770136
